yearID,playerID,POS,lgID,G,GS,InnOuts,PO,A,E,DP,PB,WP,SB,CS,ZR,awardID,Training_Validation
2014,cabremi01,3B,AL,10,8,208,6,13,1,2,0,0,0,0,0,,Training
2015,cabremi01,1B,AL,107,107,2797,903,76,4,96,0,0,0,0,0,,Training
2016,cabremi01,3B,AL,1,1,24,2,0,0,0,0,0,0,0,0,,Training
2016,cabremi01,1B,AL,147,147,3786,1186,95,7,124,0,0,0,0,0,,Training
2017,cabremi01,1B,AL,115,115,2815,761,63,1,90,0,0,0,0,0,,Training
2018,cabremi01,1B,AL,32,32,783,248,13,1,22,0,0,0,0,0,,Training
2019,cabremi01,1B,AL,26,26,657,204,5,1,13,0,0,0,0,0,,Training
2021,cabremi01,1B,AL,44,44,1102,312,26,1,34,0,0,0,0,0,,Training
2023,cabremi01,1B,AL,1,0,1,1,0,0,0,0,0,0,0,0,,Validation
2022,cabreos01,OF,AL,34,32,836,53,7,0,0,0,0,0,0,0,,Training
2022,cabreos01,3B,AL,3,3,84,7,6,0,0,0,0,0,0,0,,Training
2022,cabreos01,1B,AL,3,0,40,9,1,0,0,0,0,0,0,0,,Training
2022,cabreos01,SS,AL,4,3,84,2,11,0,0,0,0,0,0,0,,Training
2022,cabreos01,2B,AL,3,3,57,5,8,1,3,0,0,0,0,0,,Training
2023,cabreos01,2B,AL,6,3,90,1,10,1,3,0,0,0,0,0,,Validation
2023,cabreos01,3B,AL,15,13,337,8,27,1,5,0,0,0,0,0,,Validation
2023,cabreos01,OF,AL,101,59,1767,118,1,1,1,0,0,0,0,0,,Validation
2023,cabreos01,SS,AL,5,5,117,6,10,2,3,0,0,0,0,0,,Validation
2023,cabreos01,1B,AL,1,0,3,1,0,0,0,0,0,0,0,0,,Validation
2015,cabrera01,C,NL,8,6,150,41,5,0,0,0,0,2,3,0,,Training
2016,cabrera01,C,NL,48,42,1162,333,17,4,2,2,0,31,8,0,,Training
2023,cacerke01,P,AL,2,0,4,0,1,0,0,0,0,0,0,0,,Validation
2013,cahiltr01,P,NL,26,25,440,4,36,0,3,0,0,0,0,0,,Training
2014,cahiltr01,P,NL,32,17,332,5,12,1,1,0,0,0,0,0,,Training
2015,cahiltr01,P,NL,26,3,130,5,10,0,0,0,0,0,0,0,,Training
2016,cahiltr01,P,NL,50,1,197,7,12,2,0,0,0,0,0,0,,Training
2017,cahiltr01,P,AL,10,3,69,1,7,0,0,0,0,0,0,0,,Training
2017,cahiltr01,P,NL,11,11,183,2,13,0,3,0,0,0,0,0,,Training
2018,cahiltr01,P,AL,21,20,330,5,16,1,1,0,0,0,0,0,,Training
2019,cahiltr01,P,AL,37,11,307,9,9,1,0,0,0,0,0,0,,Training
2020,cahiltr01,P,NL,11,6,75,1,3,0,0,0,0,0,0,0,,Training
2021,cahiltr01,P,NL,9,8,111,2,5,2,0,0,0,0,0,0,,Training
2013,cainlo01,OF,AL,113,106,2844,296,7,3,0,0,0,0,0,0,,Training
2014,cainlo01,OF,AL,133,122,3335,338,8,2,0,0,0,0,0,0,,Training
2015,cainlo01,OF,AL,137,137,3577,391,6,10,2,0,0,0,0,0,,Training
2016,cainlo01,OF,AL,101,101,2623,257,3,3,0,0,0,0,0,0,,Training
2017,cainlo01,OF,AL,151,151,3825,430,6,7,3,0,0,0,0,0,,Training
2018,cainlo01,OF,NL,138,137,3540,304,11,6,3,0,0,0,0,0,,Training
2019,cainlo01,OF,NL,143,134,3532,306,5,2,1,0,0,0,0,0,Gold Glove,Training
2020,cainlo01,OF,NL,5,5,132,11,0,0,0,0,0,0,0,0,,Training
2021,cainlo01,OF,NL,70,69,1778,154,2,1,1,0,0,0,0,0,,Training
2022,cainlo01,OF,NL,42,40,1075,80,1,2,1,0,0,0,0,0,,Training
2013,cainma01,P,NL,30,30,553,12,25,1,2,0,0,0,0,0,,Training
2014,cainma01,P,NL,15,15,271,12,12,2,1,0,0,0,0,0,,Training
2015,cainma01,P,NL,13,11,182,2,4,0,0,0,0,0,0,0,,Training
2016,cainma01,P,NL,21,17,268,5,11,2,3,0,0,0,0,0,,Training
2017,cainma01,P,NL,27,23,373,12,18,1,3,0,0,0,0,0,,Training
2013,calhoko01,OF,AL,54,45,1262,108,4,6,3,0,0,0,0,0,,Training
2013,calhoko01,1B,AL,6,4,111,44,4,2,3,0,0,0,0,0,,Training
2014,calhoko01,1B,AL,2,0,18,4,0,0,0,0,0,0,0,0,,Training
2014,calhoko01,OF,AL,123,112,3109,230,9,1,1,0,0,0,0,0,,Training
2015,calhoko01,1B,AL,1,0,3,1,0,0,0,0,0,0,0,0,,Training
2015,calhoko01,OF,AL,157,157,4151,342,11,4,1,0,0,0,0,0,Gold Glove,Training
2016,calhoko01,OF,AL,154,153,3949,306,9,5,1,0,0,0,0,0,,Training
2017,calhoko01,OF,AL,154,153,4015,312,10,4,1,0,0,0,0,0,,Training
2018,calhoko01,OF,AL,136,129,3444,231,8,4,4,0,0,0,0,0,,Training
2019,calhoko01,OF,AL,150,146,3920,312,7,6,2,0,0,0,0,0,,Training
2020,calhoko01,OF,NL,48,48,1210,102,1,1,1,0,0,0,0,0,,Training
2021,calhoko01,OF,NL,39,36,927,67,2,2,0,0,0,0,0,0,,Training
2022,calhoko01,OF,AL,101,85,2322,160,3,0,1,0,0,0,0,0,,Training
2023,calhoko01,1B,AL,25,25,650,164,11,0,19,0,0,0,0,0,,Validation
2023,calhoko01,OF,AL,3,2,55,7,0,0,0,0,0,0,0,0,,Validation
2017,calhowi01,OF,AL,11,8,222,11,1,1,0,0,0,0,0,0,,Training
2018,calhowi01,OF,AL,27,25,600,37,1,2,0,0,0,0,0,0,,Training
2019,calhowi01,OF,AL,71,69,1830,113,2,1,0,0,0,0,0,0,,Training
2020,calhowi01,OF,AL,8,6,153,11,0,0,0,0,0,0,0,0,,Training
2021,calhowi01,OF,AL,41,38,963,51,1,0,1,0,0,0,0,0,,Training
2022,calhowi01,OF,AL,5,3,78,5,0,0,0,0,0,0,0,0,,Training
2023,calhowi01,OF,AL,12,10,225,10,0,0,0,0,0,0,0,0,,Validation
2015,calixor01,SS,AL,1,0,12,0,2,0,0,0,0,0,0,0,,Training
2017,calixor01,3B,NL,5,2,51,1,1,0,0,0,0,0,0,0,,Training
2017,calixor01,SS,NL,4,0,27,5,2,0,0,0,0,0,0,0,,Training
2017,calixor01,OF,NL,11,9,236,15,0,2,0,0,0,0,0,0,,Training
2013,callaal01,2B,AL,32,30,743,39,57,3,9,0,0,0,0,0,,Training
2013,callaal01,3B,AL,93,86,2307,66,152,13,8,0,0,0,0,0,,Training
2014,callaal01,2B,AL,46,41,1042,76,104,4,25,0,0,0,0,0,,Training
2014,callaal01,3B,AL,19,16,417,8,33,2,4,0,0,0,0,0,,Training
2014,callaal01,1B,AL,23,17,426,128,17,2,14,0,0,0,0,0,,Training
2015,callaal01,2B,NL,4,4,88,11,12,0,4,0,0,0,0,0,,Training
2015,callaal01,3B,NL,65,50,1397,26,92,5,8,0,0,0,0,0,,Training
2017,callaja01,P,NL,9,0,20,1,1,0,0,0,0,0,0,0,,Training
2022,callal01,OF,AL,10,2,102,7,0,0,0,0,0,0,0,0,,Training
2022,callal01,OF,NL,32,27,734,44,0,0,0,0,0,0,0,0,,Training
2023,callal01,OF,NL,124,109,2924,289,4,1,1,0,0,0,0,0,,Validation
2023,calvobl01,P,NL,1,0,3,0,0,0,0,0,0,0,0,0,,Validation
2021,camarda01,P,NL,6,0,28,0,2,0,0,0,0,0,0,0,,Training
2017,camarjo01,SS,NL,26,24,616,16,64,1,10,0,0,0,0,0,,Training
2017,camarjo01,3B,NL,43,30,858,30,61,3,7,0,0,0,0,0,,Training
2017,camarjo01,2B,NL,9,6,171,9,14,0,5,0,0,0,0,0,,Training
2017,camarjo01,OF,NL,1,0,3,0,0,0,0,0,0,0,0,0,,Training
2018,camarjo01,3B,NL,114,105,2811,64,170,10,16,0,0,0,0,0,,Training
2018,camarjo01,2B,NL,3,2,57,1,6,1,1,0,0,0,0,0,,Training
2018,camarjo01,SS,NL,18,15,421,25,35,2,13,0,0,0,0,0,,Training
2019,camarjo01,3B,NL,18,9,311,7,18,4,0,0,0,0,0,0,,Training
2019,camarjo01,1B,NL,1,0,3,0,0,0,0,0,0,0,0,0,,Training
2019,camarjo01,2B,NL,4,3,77,10,9,1,3,0,0,0,0,0,,Training
2019,camarjo01,SS,NL,25,21,578,27,63,1,14,0,0,0,0,0,,Training
2019,camarjo01,OF,NL,16,13,341,26,0,1,0,0,0,0,0,0,,Training
2020,camarjo01,3B,NL,10,10,264,5,28,0,2,0,0,0,0,0,,Training
2020,camarjo01,2B,NL,21,21,525,38,41,1,15,0,0,0,0,0,,Training
2021,camarjo01,3B,NL,1,0,6,0,0,0,0,0,0,0,0,0,,Training
2021,camarjo01,1B,NL,1,0,6,2,0,0,0,0,0,0,0,0,,Training
2021,camarjo01,2B,NL,1,0,18,0,2,0,0,0,0,0,0,0,,Training
2022,camarjo01,SS,NL,26,20,558,33,48,0,9,0,0,0,0,0,,Training
2022,camarjo01,3B,NL,13,10,272,10,27,1,4,0,0,0,0,0,,Training
2022,camarjo01,2B,NL,9,5,166,13,11,0,4,0,0,0,0,0,,Training
2022,camarjo01,1B,NL,5,3,78,17,1,0,6,0,0,0,0,0,,Training
2023,camarjo01,SS,NL,5,4,112,8,11,0,2,0,0,0,0,0,,Validation
2023,camarjo01,3B,NL,3,1,36,0,3,0,0,0,0,0,0,0,,Validation
2020,camerda01,OF,AL,16,16,398,35,0,1,0,0,0,0,0,0,,Training
2021,camerda01,OF,AL,33,27,753,62,0,0,0,0,0,0,0,0,,Training
2022,camerda01,OF,AL,20,19,503,45,1,0,1,0,0,0,0,0,,Training
2013,caminar01,P,NL,13,0,39,0,0,0,0,0,0,0,0,0,,Training
2014,caminar01,P,NL,6,0,20,2,0,0,0,0,0,0,0,0,,Training
2015,caminar01,P,NL,73,0,224,2,9,0,0,0,0,0,0,0,,Training
2016,caminar01,P,NL,39,0,123,1,5,0,0,0,0,0,0,0,,Training
2016,caminar01,P,AL,18,0,59,0,1,0,0,0,0,0,0,0,,Training
2023,caminju01,SS,AL,2,2,39,2,3,0,0,0,0,0,0,0,,Validation
2023,caminju01,2B,AL,1,0,12,2,0,1,0,0,0,0,0,0,,Validation
2023,caminju01,3B,AL,3,3,84,2,3,0,1,0,0,0,0,0,,Validation
2013,campato01,OF,NL,9,7,235,14,1,1,0,0,0,0,0,0,,Training
2014,campato01,OF,AL,13,1,140,15,0,0,0,0,0,0,0,0,,Training
2014,campato01,OF,NL,16,13,339,34,0,0,0,0,0,0,0,0,,Training
2014,campber01,2B,NL,1,1,27,3,3,0,2,0,0,0,0,0,,Training
2014,campber01,1B,NL,18,14,382,125,5,1,15,0,0,0,0,0,,Training
2014,campber01,OF,NL,23,8,304,24,2,0,1,0,0,0,0,0,,Training
2014,campber01,3B,NL,19,13,389,5,28,1,3,0,0,0,0,0,,Training
2014,campber01,SS,NL,2,0,18,1,1,0,0,0,0,0,0,0,,Training
2015,campber01,1B,NL,5,3,83,30,3,0,4,0,0,0,0,0,,Training
2015,campber01,3B,NL,48,39,1094,28,65,8,5,0,0,0,0,0,,Training
2015,campber01,OF,NL,4,3,118,8,1,0,0,0,0,0,0,0,,Training
2016,campber01,3B,NL,7,5,141,2,6,0,0,0,0,0,0,0,,Training
2016,campber01,2B,NL,1,0,2,1,0,0,0,0,0,0,0,0,,Training
2016,campber01,OF,NL,2,0,9,2,0,0,0,0,0,0,0,0,,Training
2016,campber01,1B,NL,21,15,401,114,12,1,11,0,0,0,0,0,,Training
2021,campber01,3B,AL,2,2,54,0,1,0,0,0,0,0,0,0,,Training
2021,campber01,1B,AL,1,1,24,8,0,0,3,0,0,0,0,0,,Training
2023,campbis01,P,AL,27,0,86,1,1,1,0,0,0,0,0,0,,Validation
2021,campbpa02,P,NL,16,1,80,4,1,0,0,0,0,0,0,0,,Training
2016,campojo01,P,NL,1,0,17,1,0,0,0,0,0,0,0,0,,Training
2014,campole01,P,NL,6,0,21,0,1,0,0,0,0,0,0,0,,Training
2015,campole01,P,NL,1,0,3,0,0,0,0,0,0,0,0,0,,Training
2016,campole01,P,NL,18,0,66,1,4,0,0,0,0,0,0,0,,Training
2017,campole01,P,AL,13,0,41,1,0,0,0,0,0,0,0,0,,Training
2013,campsh01,P,NL,26,0,69,4,3,2,0,0,0,0,0,0,,Training
2014,campsh01,P,NL,3,0,10,0,0,0,0,0,0,0,0,0,,Training
2021,campulu01,C,NL,9,9,225,85,1,0,0,1,0,4,0,0,,Training
2022,campulu01,C,NL,10,9,234,81,2,1,0,1,0,8,0,0,,Training
2023,campulu01,C,NL,42,37,976,318,13,3,0,2,12,29,1,0,,Validation
2023,canaral01,OF,NL,3,2,45,3,0,0,0,0,0,0,0,0,,Validation
2016,candeje01,3B,NL,3,2,67,1,3,1,0,0,0,0,0,0,,Training
2017,candeje01,3B,NL,9,7,196,8,17,1,2,0,0,0,0,0,,Training
2017,candeje01,3B,AL,27,25,669,15,39,4,2,0,0,0,0,0,,Training
2017,candeje01,1B,NL,1,1,24,6,1,0,1,0,0,0,0,0,,Training
2018,candeje01,3B,AL,140,139,3636,116,241,10,26,0,0,0,0,0,,Training
2019,candeje01,1B,AL,20,18,494,136,11,1,16,0,0,0,0,0,,Training
2019,candeje01,3B,AL,69,68,1830,44,133,6,19,0,0,0,0,0,,Training
2020,candeje01,3B,AL,10,10,249,4,25,0,3,0,0,0,0,0,,Training
2020,candeje01,1B,AL,43,41,1036,297,19,4,35,0,0,0,0,0,,Training
2021,candeje01,3B,AL,142,142,3713,91,273,9,30,0,0,0,0,0,,Training
2022,candeje01,3B,AL,117,112,2922,75,197,11,17,0,0,0,0,0,,Training
2023,candeje01,1B,NL,21,16,437,131,8,1,13,0,0,0,0,0,,Validation
2023,candeje01,3B,NL,115,115,2982,67,205,8,22,0,0,0,0,0,,Validation
2015,canhama01,1B,AL,75,57,1613,491,47,4,58,0,0,0,0,0,,Training
2015,canhama01,3B,AL,1,0,6,0,2,0,0,0,0,0,0,0,,Training
2015,canhama01,OF,AL,61,49,1268,107,0,2,0,0,0,0,0,0,,Training
2016,canhama01,1B,AL,5,3,90,31,7,1,3,0,0,0,0,0,,Training
2016,canhama01,3B,AL,3,1,39,3,1,0,1,0,0,0,0,0,,Training
2016,canhama01,OF,AL,5,4,102,6,0,0,0,0,0,0,0,0,,Training
2017,canhama01,1B,AL,3,0,21,6,2,0,0,0,0,0,0,0,,Training
2017,canhama01,OF,AL,53,44,1147,101,1,5,0,0,0,0,0,0,,Training
2018,canhama01,OF,AL,108,89,2463,201,1,0,0,0,0,0,0,0,,Training
2018,canhama01,1B,AL,15,9,175,59,2,0,2,0,0,0,0,0,,Training
2019,canhama01,1B,AL,15,11,291,81,4,0,6,0,0,0,0,0,,Training
2019,canhama01,OF,AL,90,88,2331,199,1,2,0,0,0,0,0,0,,Training
2020,canhama01,OF,AL,37,37,952,84,1,1,0,0,0,0,0,0,,Training
2020,canhama01,1B,AL,3,1,27,5,0,0,0,0,0,0,0,0,,Training
2021,canhama01,1B,AL,2,0,6,2,0,0,0,0,0,0,0,0,,Training
2021,canhama01,OF,AL,134,134,3506,243,3,3,0,0,0,0,0,0,,Training
2022,canhama01,3B,NL,1,0,24,0,1,0,0,0,0,0,0,0,,Training
2022,canhama01,OF,NL,132,124,3282,194,3,0,1,0,0,0,0,0,,Training
2022,canhama01,1B,NL,1,0,3,1,0,0,0,0,0,0,0,0,,Training
2023,canhama01,1B,NL,18,14,383,108,13,1,12,0,0,0,0,0,,Validation
2023,canhama01,OF,NL,94,78,2040,135,3,1,0,0,0,0,0,0,,Validation
2023,canhama01,3B,NL,4,0,15,0,1,0,0,0,0,0,0,0,,Validation
2019,cannigr01,P,AL,18,17,271,9,12,2,0,0,0,0,0,0,,Training
2020,cannigr01,P,AL,11,11,169,7,8,1,1,0,0,0,0,0,Gold Glove,Training
2021,cannigr01,OF,AL,1,0,6,0,0,0,0,0,0,0,0,0,,Training
2021,cannigr01,P,AL,14,13,188,4,8,1,1,0,0,0,0,0,,Training
2023,cannigr01,P,AL,24,22,381,7,10,1,2,0,0,0,0,0,,Validation
2013,canoro01,SS,AL,1,0,3,0,0,0,0,0,0,0,0,0,,Training
2013,canoro01,2B,AL,153,154,4051,247,404,6,88,0,0,0,0,0,,Training
2014,canoro01,2B,AL,150,149,3912,261,427,9,103,0,0,0,0,0,,Training
2015,canoro01,2B,AL,149,149,3949,287,403,6,104,0,0,0,0,0,,Training
2016,canoro01,2B,AL,157,156,4129,311,429,3,123,0,0,0,0,0,,Training
2017,canoro01,2B,AL,150,148,3860,254,339,10,97,0,0,0,0,0,,Training
2018,canoro01,2B,AL,69,65,1684,111,146,1,44,0,0,0,0,0,,Training
2018,canoro01,3B,AL,2,2,45,2,2,0,1,0,0,0,0,0,,Training
2018,canoro01,1B,AL,14,10,266,87,3,1,9,0,0,0,0,0,,Training
2019,canoro01,2B,NL,99,98,2413,164,189,5,51,0,0,0,0,0,,Training
2020,canoro01,2B,NL,34,33,748,35,58,1,11,0,0,0,0,0,,Training
2022,canoro01,2B,NL,20,19,450,26,43,1,9,0,0,0,0,0,,Training
2022,canoye01,P,AL,13,0,54,2,3,0,0,0,0,0,0,0,,Training
2023,canoye01,P,AL,72,0,218,5,20,0,1,0,0,0,0,0,,Validation
2023,canzodo01,OF,NL,4,2,60,4,1,0,0,0,0,0,0,0,,Validation
2023,canzodo01,OF,AL,35,27,751,63,2,1,0,0,0,0,0,0,,Validation
2022,capelco01,OF,NL,7,5,126,11,0,0,0,0,0,0,0,0,,Training
2022,capelco01,OF,AL,13,11,284,37,0,0,0,0,0,0,0,0,,Training
2023,capelco01,OF,AL,26,21,534,42,2,1,0,0,0,0,0,0,,Validation
2013,cappsca01,P,AL,53,0,177,2,6,0,0,0,0,0,0,0,,Training
2014,cappsca01,P,NL,17,0,61,0,0,0,0,0,0,0,0,0,,Training
2015,cappsca01,P,NL,30,0,93,1,5,0,1,0,0,0,0,0,,Training
2017,cappsca01,P,NL,11,0,37,0,1,0,0,0,0,0,0,0,,Training
2022,capravi01,2B,AL,1,0,3,0,1,0,0,0,0,0,0,0,,Training
2022,capravi01,OF,AL,2,2,33,0,0,0,0,0,0,0,0,0,,Training
2023,capravi01,2B,NL,3,3,78,7,8,1,1,0,0,0,0,0,,Validation
2023,capravi01,3B,NL,4,2,60,1,5,0,1,0,0,0,0,0,,Validation
2013,capuach01,P,NL,24,20,317,5,14,0,1,0,0,0,0,0,,Training
2014,capuach01,P,AL,40,12,292,3,9,1,1,0,0,0,0,0,,Training
2015,capuach01,P,AL,22,4,122,0,10,0,2,0,0,0,0,0,,Training
2016,capuach01,P,NL,16,0,72,0,1,1,0,0,0,0,0,0,,Training
2016,carasma01,P,NL,19,0,47,2,2,0,1,0,0,0,0,0,,Training
2019,carasma01,P,AL,11,5,29,0,1,0,0,0,0,0,0,0,,Training
2023,carasma01,P,NL,16,0,73,2,2,0,0,0,0,0,0,0,,Validation
2017,caratvi01,OF,NL,1,0,3,0,0,0,0,0,0,0,0,0,,Training
2017,caratvi01,C,NL,12,7,227,76,10,2,1,0,0,6,2,0,,Training
2017,caratvi01,1B,NL,8,3,123,33,2,0,3,0,0,0,0,0,,Training
2018,caratvi01,1B,NL,20,9,266,92,6,1,11,0,0,0,0,0,,Training
2018,caratvi01,P,NL,2,0,6,1,1,0,0,0,0,0,0,0,,Training
2018,caratvi01,3B,NL,3,0,16,0,1,0,0,0,0,0,0,0,,Training
2018,caratvi01,C,NL,37,31,872,267,15,1,2,3,0,26,10,0,,Training
2019,caratvi01,1B,NL,23,11,387,97,7,1,10,0,0,0,0,0,,Training
2019,caratvi01,P,NL,2,0,6,1,1,0,0,0,0,0,0,0,,Training
2019,caratvi01,C,NL,59,48,1278,460,22,2,1,3,0,29,6,0,,Training
2019,caratvi01,3B,NL,2,0,7,0,1,0,0,0,0,0,0,0,,Training
2020,caratvi01,C,NL,22,21,540,198,5,1,1,0,0,4,2,0,,Training
2020,caratvi01,1B,NL,3,0,21,6,1,0,1,0,0,0,0,0,,Training
2021,caratvi01,C,NL,101,87,2362,851,34,2,3,6,0,47,10,0,,Training
2021,caratvi01,1B,NL,5,0,21,6,0,0,0,0,0,0,0,0,,Training
2021,caratvi01,3B,NL,2,0,6,0,0,0,0,0,0,0,0,0,,Training
2022,caratvi01,1B,NL,2,1,27,6,2,0,1,0,0,0,0,0,,Training
2022,caratvi01,C,NL,90,73,2072,737,38,4,3,5,0,40,15,0,,Training
2022,caratvi01,P,NL,1,0,3,0,0,0,0,0,0,0,0,0,,Training
2023,caratvi01,1B,NL,1,1,27,6,1,0,0,0,0,0,0,0,,Validation
2023,caratvi01,C,NL,58,54,1501,482,16,1,2,0,21,44,7,0,,Validation
2016,cardust01,OF,NL,4,1,42,6,1,0,0,0,0,0,0,0,,Training
2016,cardust01,1B,NL,15,10,275,104,8,2,7,0,0,0,0,0,,Training
2017,cardust01,OF,NL,8,6,166,13,0,0,0,0,0,0,0,0,,Training
2017,carlesh01,P,NL,3,0,12,0,0,0,0,0,0,0,0,0,,Training
2018,carlesh01,P,NL,53,0,189,3,5,1,1,0,0,0,0,0,,Training
2019,carlesh01,P,NL,6,0,28,1,0,0,0,0,0,0,0,0,,Training
2020,carlsdy01,OF,NL,34,32,789,64,4,0,2,0,0,0,0,0,,Training
2021,carlsdy01,OF,NL,145,145,3730,297,8,4,3,0,0,0,0,0,,Training
2022,carlsdy01,OF,NL,124,109,2934,222,8,2,1,0,0,0,0,0,,Training
2023,carlsdy01,OF,NL,75,59,1647,141,1,1,0,0,0,0,0,0,,Validation
2021,carltdr01,P,AL,4,0,11,0,0,0,0,0,0,0,0,0,,Training
2022,carltdr01,P,AL,5,0,26,0,0,0,0,0,0,0,0,0,,Training
2023,carltdr01,P,NL,11,0,62,1,2,0,1,0,0,0,0,0,,Validation
2014,carlybu01,P,NL,27,0,93,2,2,0,0,0,0,0,0,0,,Training
2015,carlybu01,P,NL,11,0,24,2,0,0,0,0,0,0,0,0,,Training
2013,carmofa01,P,AL,32,24,453,8,15,0,2,0,0,0,0,0,,Training
2014,carmofa01,P,NL,32,29,494,11,23,0,2,0,0,0,0,0,,Training
2015,carmofa01,P,AL,20,11,254,6,12,0,0,0,0,0,0,0,,Training
2016,carmofa01,P,NL,2,2,27,2,1,0,0,0,0,0,0,0,,Training
2013,carpeda01,P,NL,56,0,197,1,3,0,0,0,0,0,0,0,,Training
2014,carpeda01,P,NL,65,0,183,5,5,1,0,0,0,0,0,0,,Training
2015,carpeda01,P,NL,8,0,18,1,0,0,0,0,0,0,0,0,,Training
2015,carpeda01,P,AL,22,0,56,1,2,1,0,0,0,0,0,0,,Training
2019,carpeda01,P,AL,4,0,10,1,0,0,0,0,0,0,0,0,,Training
2013,carpeda02,P,AL,1,0,1,0,0,0,0,0,0,0,0,0,,Training
2014,carpeda02,P,AL,1,0,9,1,1,0,0,0,0,0,0,0,,Training
2015,carpeda02,P,NL,4,0,11,1,0,0,0,0,0,0,0,0,,Training
2022,carpeke01,OF,AL,19,17,450,34,1,0,1,0,0,0,0,0,,Training
2023,carpeke01,OF,AL,91,84,2171,158,7,3,1,0,0,0,0,0,,Validation
2013,carpema01,OF,NL,2,1,21,1,1,0,0,0,0,0,0,0,,Training
2013,carpema01,2B,NL,132,128,3324,211,370,9,97,0,0,0,0,0,,Training
2013,carpema01,3B,NL,42,24,759,11,58,3,9,0,0,0,0,0,,Training
2013,carpema01,1B,NL,2,1,35,10,0,0,0,0,0,0,0,0,,Training
2014,carpema01,OF,NL,2,0,5,1,0,0,0,0,0,0,0,0,,Training
2014,carpema01,3B,NL,156,155,4113,90,288,16,23,0,0,0,0,0,,Training
2015,carpema01,1B,NL,3,1,31,13,1,0,2,0,0,0,0,0,,Training
2015,carpema01,3B,NL,146,141,3732,77,234,14,25,0,0,0,0,0,,Training
2015,carpema01,2B,NL,11,9,176,12,19,0,4,0,0,0,0,0,,Training
2016,carpema01,1B,NL,45,35,936,304,16,1,38,0,0,0,0,0,,Training
2016,carpema01,3B,NL,54,52,1293,20,95,8,12,0,0,0,0,0,,Training
2016,carpema01,2B,NL,40,37,954,60,103,4,22,0,0,0,0,0,,Training
2017,carpema01,2B,NL,13,13,309,15,32,4,9,0,0,0,0,0,,Training
2017,carpema01,3B,NL,16,16,333,5,26,2,5,0,0,0,0,0,,Training
2017,carpema01,1B,NL,120,110,2848,895,74,7,103,0,0,0,0,0,,Training
2018,carpema01,2B,NL,11,11,249,22,23,0,5,0,0,0,0,0,,Training
2018,carpema01,1B,NL,95,62,1834,552,46,8,62,0,0,0,0,0,,Training
2018,carpema01,3B,NL,76,74,1706,54,128,8,12,0,0,0,0,0,,Training
2019,carpema01,1B,NL,4,2,58,14,0,0,1,0,0,0,0,0,,Training
2019,carpema01,3B,NL,107,102,2641,55,162,8,16,0,0,0,0,0,,Training
2020,carpema01,1B,NL,6,4,93,21,1,0,1,0,0,0,0,0,,Training
2020,carpema01,3B,NL,30,29,643,16,56,3,6,0,0,0,0,0,,Training
2021,carpema01,1B,NL,14,9,270,72,12,1,9,0,0,0,0,0,,Training
2021,carpema01,3B,NL,6,4,113,2,5,0,0,0,0,0,0,0,,Training
2021,carpema01,2B,NL,34,29,644,50,61,3,15,0,0,0,0,0,,Training
2021,carpema01,P,NL,1,0,4,0,0,0,0,0,0,0,0,0,,Training
2022,carpema01,OF,AL,15,14,318,25,0,0,0,0,0,0,0,0,,Training
2022,carpema01,3B,AL,2,2,48,1,3,0,1,0,0,0,0,0,,Training
2022,carpema01,1B,AL,5,3,75,24,1,0,1,0,0,0,0,0,,Training
2023,carpema01,1B,NL,13,10,243,68,3,0,10,0,0,0,0,0,,Validation
2018,carpery01,P,AL,6,5,67,0,6,1,1,0,0,0,0,0,,Training
2019,carpery01,P,AL,9,9,122,1,4,1,0,0,0,0,0,0,,Training
2013,carpmi01,1B,AL,29,23,606,188,12,2,19,0,0,0,0,0,,Training
2013,carpmi01,OF,AL,43,33,779,43,0,0,0,0,0,0,0,0,,Training
2014,carpmi01,3B,AL,1,0,3,0,0,0,0,0,0,0,0,0,,Training
2014,carpmi01,OF,AL,14,9,212,9,0,0,0,0,0,0,0,0,,Training
2014,carpmi01,P,AL,1,0,3,0,0,0,0,0,0,0,0,0,,Training
2014,carpmi01,1B,AL,32,22,627,182,15,2,17,0,0,0,0,0,,Training
2013,carraca01,P,AL,15,7,140,3,7,2,0,0,0,0,0,0,,Training
2014,carraca01,P,AL,40,14,402,10,14,2,2,0,0,0,0,0,,Training
2015,carraca01,P,AL,30,30,551,8,14,0,1,0,0,0,0,0,,Training
2016,carraca01,P,AL,25,25,439,6,22,0,0,0,0,0,0,0,,Training
2017,carraca01,P,AL,32,32,600,4,17,0,1,0,0,0,0,0,,Training
2018,carraca01,P,AL,32,30,576,8,18,0,5,0,0,0,0,0,,Training
2019,carraca01,P,AL,23,12,240,5,6,0,0,0,0,0,0,0,,Training
2020,carraca01,P,AL,12,12,204,2,6,1,1,0,0,0,0,0,,Training
2021,carraca01,P,NL,12,12,161,5,6,1,1,0,0,0,0,0,,Training
2022,carraca01,P,NL,29,29,456,15,18,1,3,0,0,0,0,0,,Training
2023,carraca01,P,NL,20,20,270,11,10,1,0,0,0,0,0,0,,Validation
2013,carreez01,OF,AL,1,1,27,0,0,0,0,0,0,0,0,0,,Training
2013,carreez01,OF,NL,7,2,87,11,0,0,0,0,0,0,0,0,,Training
2014,carreez01,OF,AL,39,13,481,51,1,0,0,0,0,0,0,0,,Training
2015,carreez01,OF,AL,81,44,1370,97,1,2,0,0,0,0,0,0,,Training
